id_devolucion,id_venta,motivo,fecha_devolucion
21110,93861,N/A,01-18-2023
21111,284897,Cliente no satisfecho,10/12/2023
21112,260292,Defecto,N/A
21113,67293,Cliente no satisfecho,2023/11/21 04:24:58
21114,89833,Error despacho,04-21-2024
21115,150906,Cliente no satisfecho,2024-05-14
21116,162488,N/A,N/A
21117,46335,Defecto,2023/11/30 04:31:33
21118,307548,Defecto,N/A
21119,286269,N/A,2023-01-25
21120,217410,Cambio de talla,24/05/2023
21121,95245,Cambio de talla,12/07/2023
21122,173000,Cambio de talla,2023-07-29
21123,47050,Defecto,09-19-2023
21124,205084,Defecto,2024-07-24
21125,290002,N/A,01-16-2023
21126,116547,Defecto,2024-07-27
21127,163460,Cambio de talla,24/09/2023
21128,320508,Defecto,2024/03/12 18:19:52
21129,19637,Cambio de talla,N/A
21130,151467,Error despacho,2023-09-02
21131,65711,Cambio de talla,N/A
21132,173809,Defecto,2023/08/22 05:37:17
21133,43109,Cliente no satisfecho,05-03-2024
21134,244708,,N/A
21135,56532,N/A,2023/07/03 05:40:06
21136,133363,Error despacho,26/01/2024
21137,274701,Cambio de talla,10-22-2023
21138,276220,Cliente no satisfecho,N/A
21139,238650,Error despacho,10-20-2023
21140,127763,Defecto,2023-03-29
21141,198762,Cliente no satisfecho,02-26-2024
21142,138822,Defecto,2024-07-22
21143,241859,Defecto,07-07-2024
21144,115903,N/A,2023-08-24
21145,246647,Defecto,2024/05/18 08:23:09
21146,1695,Cambio de talla,2024/06/20 09:01:44
21147,319789,Cliente no satisfecho,14/02/2023
21148,101661,Cliente no satisfecho,2024-09-08
21149,19118,Error despacho,29/07/2023
21150,3785,Cliente no satisfecho,28/11/2023
21151,73168,Error despacho,29/06/2024
21152,139783,Cambio de talla,2024-04-21
21153,39711,N/A,04-21-2024
21154,120881,Error despacho,2023-02-02
21155,135953,Cliente no satisfecho,21/01/2024
21156,159056,N/A,2023-08-03
21157,7321,Cambio de talla,2024-05-25
21158,166003,Cliente no satisfecho,2024/04/12 23:06:54
21159,263626,Cliente no satisfecho,2024-07-05
21160,20013,Cliente no satisfecho,2024-05-16
21161,295418,Cambio de talla,N/A
21162,186003,Cliente no satisfecho,08-29-2023
21163,20774,Cliente no satisfecho,08-31-2024
21164,38572,Cliente no satisfecho,2024-05-12
21165,297941,Cliente no satisfecho,2023-04-30
21166,19149,Error despacho,2023-08-19
21167,291073,N/A,2023-10-26
21168,150859,Defecto,2023-05-23
21169,35665,Cliente no satisfecho,03-02-2023
21170,42698,Cambio de talla,N/A
21171,107472,Cliente no satisfecho,N/A
21172,270864,Error despacho,09/06/2024
21173,40868,N/A,N/A
21174,305676,Cliente no satisfecho,05-21-2024
21175,217824,Cambio de talla,2023-01-02
21176,32515,Cambio de talla,24/08/2023
21177,169294,N/A,N/A
21178,326359,N/A,2023-08-21
21179,55019,Defecto,17/10/2023
21180,53647,Cambio de talla,2024/07/20 05:17:15
21181,26777,N/A,N/A
21182,261175,Cliente no satisfecho,07-09-2024
21183,289405,Cliente no satisfecho,N/A
21184,283185,Cliente no satisfecho,2023-04-04
21185,29053,Cambio de talla,11-04-2023
21186,278401,N/A,2023-04-22
21187,107216,N/A,2023/10/22 19:51:20
21188,61292,Error despacho,N/A
21189,80724,Error despacho,2023/01/25 19:36:28
21190,210108,Defecto,11-17-2023
21191,167842,Cliente no satisfecho,18/09/2024
21192,195426,N/A,2023/10/21 20:39:50
21193,269546,Cambio de talla,2023/05/21 21:56:06
21194,205601,Defecto,N/A
21195,51369,N/A,2024-05-12
21196,275459,Cambio de talla,01-03-2023
21197,128668,Defecto,2024/06/20 16:07:39
21198,232368,N/A,28/12/2023
21199,268327,,03-03-2023
21200,126834,Error despacho,01-18-2024
21201,126998,Cliente no satisfecho,2023-09-28
21202,123029,Cliente no satisfecho,N/A
21203,153008,Defecto,05-23-2023
21204,171254,Defecto,N/A
21205,339630,N/A,N/A
21206,185339,Cliente no satisfecho,2023/09/15 01:45:37
21207,278231,N/A,06-21-2023
21208,157700,Cambio de talla,2023/01/21 09:55:27
21209,331991,Error despacho,08-20-2023
21210,290118,Error despacho,2024-06-13
21211,174417,N/A,2023/10/25 01:45:15
21212,153330,Error despacho,2024-04-18
21213,268235,Cliente no satisfecho,2024-02-27
21214,172594,Cliente no satisfecho,N/A
21215,80994,Cambio de talla,2024-07-10
21216,202979,Error despacho,2023/03/04 08:10:50
21217,202521,Error despacho,2023-03-07
21218,275891,Defecto,N/A
21219,108996,Cambio de talla,19/04/2023
21220,112423,Cliente no satisfecho,2023/01/13 16:51:49
21221,339933,Error despacho,2024/04/04 13:44:17
21222,11188,Cambio de talla,2023-02-07
21223,56565,Cliente no satisfecho,02/01/2024
21224,119566,,2023/05/21 09:50:33
21225,338109,Defecto,07-07-2023
21226,141168,Cambio de talla,N/A
21227,194670,Defecto,03-02-2023
21228,159504,Cliente no satisfecho,14/05/2024
21229,223281,Error despacho,2023-04-15
21230,163379,Defecto,02-02-2023
21231,83727,Error despacho,14/08/2023
21232,201924,Cliente no satisfecho,11-02-2023
21233,221906,Error despacho,2023-02-04
21234,202818,Cambio de talla,N/A
21235,266959,Cambio de talla,2023-08-08
21236,66987,Defecto,2024/04/29 02:49:07
21237,7642,Cliente no satisfecho,2023-02-20
21238,17124,Error despacho,N/A
21239,87970,Cambio de talla,2023/06/13 05:32:03
21240,91639,Cambio de talla,03-13-2023
21241,49008,Defecto,12/08/2024
21242,117240,Defecto,2024-06-19
21243,142563,Cliente no satisfecho,23/07/2023
21244,181779,N/A,2023/02/20 04:16:59
21245,230163,Cliente no satisfecho,14/05/2023
21246,10228,Defecto,N/A
21247,279450,Cambio de talla,2023/10/25 16:39:12
21248,142868,Cambio de talla,2023/10/31 08:32:33
21249,60808,N/A,12-10-2023
21250,98367,Defecto,30/04/2023
21251,89248,N/A,N/A
21252,106917,Cliente no satisfecho,2024/04/03 17:17:31
21253,118801,Defecto,07-20-2023
21254,279065,Cambio de talla,N/A
21255,247751,N/A,09-29-2023
21256,176334,N/A,2024-08-01
21257,171688,Cambio de talla,2023-04-07
21258,113651,Error despacho,2023-10-26
21259,226505,N/A,2023/07/08 21:34:25
21260,184808,Cambio de talla,08-12-2023
21261,309535,Cambio de talla,2024/04/04 21:45:42
21262,51685,Cambio de talla,2023/12/26 14:51:20
21263,53926,Cliente no satisfecho,09-05-2024
21264,94628,N/A,2023-12-23
21265,240621,N/A,01-17-2023
21266,202238,Defecto,05/09/2023
21267,124757,Cliente no satisfecho,04-22-2024
21268,190689,Defecto,08/08/2023
21269,27821,Error despacho,07-20-2024
21270,236030,Defecto,2023-02-23
21271,309854,Defecto,2023-09-30
21272,110655,N/A,2024-01-21
21273,190077,Cambio de talla,01-23-2024
21274,260961,Defecto,2023-01-21
21275,309650,Defecto,2024/08/14 13:09:51
21276,51959,Error despacho,01-11-2023
21277,323860,Error despacho,2024-09-12
21278,238913,N/A,2023-03-03
21279,247205,Cambio de talla,N/A
21280,228333,Defecto,11/06/2023
21281,69785,Cambio de talla,N/A
21282,215521,Defecto,2023/07/08 01:44:59
21283,214826,Error despacho,2023/05/30 19:11:40
21284,119373,Cambio de talla,2024-08-26
21285,221126,Defecto,N/A
21286,91601,Error despacho,09-30-2023
21287,211929,Error despacho,2024/06/24 18:07:11
21288,100192,Cambio de talla,29/08/2024
21289,237500,Cambio de talla,07-10-2023
21290,96868,,14/02/2024
21291,59389,Cambio de talla,2023-09-05
21292,233555,Error despacho,2023-01-29
21293,339508,Cliente no satisfecho,2024/01/13 22:26:09
21294,273527,Cliente no satisfecho,09-02-2023
21295,295814,Error despacho,2023/02/09 23:14:32
21296,76727,Cambio de talla,03-14-2023
21297,257430,N/A,2023-12-12
21298,232428,Cambio de talla,2024-08-17
21299,100767,Cambio de talla,2024-01-11
21300,274527,Defecto,2024/01/05 20:33:54
21301,39248,Defecto,2024/03/13 18:09:22
21302,124512,Cambio de talla,04/06/2023
21303,231485,Error despacho,N/A
21304,126072,Cambio de talla,10-30-2023
21305,239041,Error despacho,N/A
21306,196737,N/A,N/A
21307,295220,Defecto,2024-05-08
21308,185580,N/A,04-04-2023
21309,82117,Cliente no satisfecho,2023/07/03 18:59:55
21310,290653,Error despacho,N/A
21311,306972,N/A,12-27-2023
21312,125074,Error despacho,2024/05/23 22:20:57
21313,187997,N/A,2023-10-21
21314,98592,Error despacho,09-26-2023
21315,105403,Cambio de talla,30/01/2023
21316,64046,N/A,05-18-2024
21317,324971,N/A,2024-05-08
21318,277730,Error despacho,23/08/2023
21319,281116,Defecto,2023/05/19 11:40:45
21320,61802,Cambio de talla,N/A
21321,91619,Cambio de talla,2024/03/27 15:49:48
21322,278971,Defecto,01-07-2024
21323,17758,N/A,2023-05-08
21324,24090,Error despacho,18/06/2024
21325,185497,Cambio de talla,N/A
21326,106198,N/A,2023/05/02 04:14:47
21327,186053,Error despacho,2024-03-21
21328,276949,Error despacho,20/10/2023
21329,161662,Error despacho,2024/06/06 14:09:19
21330,61910,N/A,N/A
21331,306938,N/A,2024-01-11
21332,4883,Cliente no satisfecho,13/01/2023
21333,3728,N/A,04-22-2024
21334,221873,N/A,2024/06/02 09:57:31
21335,98880,Cliente no satisfecho,13/05/2023
21336,127328,N/A,01/09/2023
21337,39792,Cliente no satisfecho,N/A
21338,279636,Defecto,2023-08-04
21339,82244,Cliente no satisfecho,2023/02/09 04:03:52
21340,21374,Cambio de talla,2023/06/09 08:03:12
21341,103731,Error despacho,N/A
21342,179043,Defecto,N/A
21343,234762,Defecto,31/05/2024
21344,107238,Cliente no satisfecho,N/A
21345,57899,N/A,N/A
21346,145027,Error despacho,2023/07/15 08:25:03
21347,278867,N/A,05-31-2024
21348,311174,Cambio de talla,2023-03-21
21349,265156,Cliente no satisfecho,2024-04-27
21350,105965,N/A,N/A
21351,29856,Error despacho,2023/05/21 12:58:58
21352,95294,Defecto,2023-12-29
21353,303384,,30/07/2023
21354,13480,N/A,17/07/2023
21355,165747,Cliente no satisfecho,10/02/2024
21356,218865,Error despacho,11-23-2023
21357,330579,Defecto,18/03/2023
21358,212568,Cambio de talla,02-08-2024
21359,199106,N/A,05-21-2024
21360,281255,Cliente no satisfecho,2024-05-30
21361,114960,N/A,06-08-2023
21362,254413,Cliente no satisfecho,13/12/2023
21363,197994,Cliente no satisfecho,02-15-2024
21364,112890,Cambio de talla,N/A
21365,54558,N/A,2023-07-18
21366,257859,Cambio de talla,2023-08-18
21367,231775,N/A,07-03-2024
21368,321599,N/A,N/A
21369,271379,Cambio de talla,12/04/2023
21370,158038,N/A,12/04/2023
21371,204883,Defecto,21/07/2024
21372,208430,Cliente no satisfecho,08-10-2023
21373,279675,Error despacho,N/A
21374,14667,Error despacho,2023/09/01 20:37:48
21375,60187,Error despacho,2023-08-14
21376,140815,Cliente no satisfecho,2023-10-13
21377,260116,N/A,2024-03-01
21378,50517,Error despacho,05/09/2024
21379,314250,Cambio de talla,2023/07/22 01:25:03
21380,217029,Defecto,N/A
21381,32839,Cambio de talla,2024/09/12 06:41:53
21382,12320,,N/A
21383,193655,Error despacho,N/A
21384,140855,,N/A
21385,15588,Error despacho,09-21-2023
21386,250386,Error despacho,03-11-2023
21387,239278,Defecto,N/A
21388,147606,,N/A
21389,37377,Cliente no satisfecho,14/03/2023
21390,237338,Defecto,2023-04-24
21391,44671,Error despacho,06-01-2023
21392,205729,N/A,2024/02/13 22:46:08
21393,226757,Error despacho,N/A
21394,223554,Cambio de talla,2024-09-09
21395,309040,Error despacho,2023-11-26
21396,206970,Cliente no satisfecho,2023/01/11 20:43:31
21397,142527,N/A,13/03/2023
21398,236564,Cambio de talla,N/A
21399,292259,Cambio de talla,N/A
21400,108008,Cliente no satisfecho,2023/10/16 14:36:55
21401,190846,Cliente no satisfecho,13/09/2023
21402,180064,Error despacho,2024/03/28 13:24:47
21403,50758,Error despacho,2023/01/14 12:46:34
21404,271430,Cliente no satisfecho,2023-05-21
21405,15100,Error despacho,N/A
21406,52092,Cambio de talla,30/06/2024
21407,44595,Error despacho,2024/04/28 22:33:44
21408,167451,Cliente no satisfecho,02-04-2023
21409,76379,Error despacho,07-14-2024
21410,13025,Cambio de talla,2023/06/29 07:00:58
21411,171194,Cambio de talla,02/11/2023
21412,295989,Cambio de talla,2023-01-25
21413,4641,Error despacho,N/A
21414,196343,N/A,25/02/2023
21415,287872,Error despacho,N/A
21416,3205,Cambio de talla,2024/06/23 21:31:32
21417,281188,Error despacho,N/A
21418,93147,N/A,20/03/2024
21419,223391,Cambio de talla,06-08-2024
21420,39089,Cliente no satisfecho,2023-04-13
21421,330293,Error despacho,08-08-2024
21422,254508,N/A,10-17-2023
21423,120167,Cambio de talla,N/A
21424,145764,Cliente no satisfecho,2024/08/16 15:52:34
21425,293923,Error despacho,N/A
21426,101512,Cliente no satisfecho,N/A
21427,175243,Cliente no satisfecho,02-21-2024
21428,159690,Cliente no satisfecho,N/A
21429,171333,Cambio de talla,N/A
21430,61685,Cliente no satisfecho,2023-03-23
21431,186295,Cliente no satisfecho,2024/02/27 23:38:51
21432,26753,N/A,N/A
21433,209053,Defecto,2024-09-21
21434,190356,N/A,2024-04-08
21435,158187,Defecto,2024-07-30
21436,124499,N/A,05-03-2024
21437,42270,Error despacho,03/12/2023
21438,223816,Cliente no satisfecho,07-22-2024
21439,19440,N/A,N/A
21440,45194,Error despacho,2024-01-27
21441,176183,Defecto,07-10-2023
21442,186543,Error despacho,N/A
21443,70368,Cliente no satisfecho,2024-01-07
21444,51604,Defecto,N/A
21445,257841,N/A,N/A
21446,263102,N/A,2023/08/16 01:12:03
21447,167649,N/A,N/A
21448,158160,N/A,27/07/2023
21449,306189,Cliente no satisfecho,2023-12-07
21450,9915,Cliente no satisfecho,2023/01/26 12:16:21
21451,26455,Error despacho,11/12/2023
21452,183781,Error despacho,01-13-2023
21453,67453,N/A,N/A
21454,125980,Cliente no satisfecho,2023/03/02 17:21:16
21455,334538,N/A,10/10/2023
21456,155485,N/A,N/A
21457,277835,N/A,N/A
21458,6166,Error despacho,N/A
21459,222658,Defecto,09-22-2024
21460,325484,Cambio de talla,2023/09/02 08:01:41
21461,220297,Defecto,2023/04/15 06:54:03
21462,5611,N/A,N/A
21463,205577,Cambio de talla,07-31-2023
21464,292319,Defecto,2023/02/24 17:04:09
21465,307400,N/A,2023/07/25 12:54:34
21466,168049,Cliente no satisfecho,N/A
21467,173424,Cambio de talla,06-22-2023
21468,252260,Cambio de talla,18/03/2023
21469,184589,Error despacho,N/A
21470,103163,N/A,01/06/2024
21471,98615,Error despacho,09-13-2024
21472,80891,Cliente no satisfecho,08/03/2023
21473,146425,Cambio de talla,06/05/2023
21474,183710,Error despacho,2023/04/01 00:57:20
21475,302987,Error despacho,N/A
21476,279832,Error despacho,03-21-2024
21477,216549,Defecto,12/12/2023
21478,56751,Cambio de talla,08-20-2023
21479,147533,Cambio de talla,N/A
21480,16393,Defecto,01-31-2024
21481,113850,Defecto,2023-11-18
21482,63636,N/A,14/03/2024
21483,157452,Cambio de talla,N/A
21484,104598,Defecto,N/A
21485,309705,N/A,2024/08/06 07:37:36
21486,291704,Error despacho,15/04/2023
21487,249425,Cambio de talla,2024-07-22
21488,305750,Error despacho,29/07/2023
21489,50516,N/A,2023-07-19
21490,252828,N/A,03/06/2024
21491,264646,Cliente no satisfecho,N/A
21492,250581,Defecto,06/09/2023
21493,261095,Error despacho,2024-02-23
21494,331719,Error despacho,01-28-2023
21495,154562,Cambio de talla,04/12/2023
21496,165615,Cambio de talla,2024/05/31 22:22:25
21497,314090,Defecto,2024/08/20 15:39:25
21498,184459,N/A,2024-01-12
21499,246041,Cambio de talla,03/04/2024
21500,115257,Error despacho,02-19-2023
21501,62894,Defecto,06-09-2024
21502,136227,Cambio de talla,N/A
21503,479,Error despacho,03-23-2024
21504,295658,Cambio de talla,N/A
21505,212747,Defecto,06-07-2024
21506,87671,Cambio de talla,10/04/2024
21507,155709,Defecto,20/02/2024
21508,94549,Cambio de talla,09/06/2024
21509,61511,Defecto,2023/04/07 05:21:53
21510,245366,Error despacho,2024/03/15 16:27:01
21511,214333,Defecto,N/A
21512,211312,Cambio de talla,29/12/2023
21513,166834,Cambio de talla,09/02/2024
21514,182014,Cambio de talla,02-11-2023
21515,141450,N/A,2023-08-02
21516,282230,Error despacho,2024/08/11 15:29:37
21517,303334,Error despacho,07-18-2023
21518,70466,Cambio de talla,2024/02/16 13:59:44
21519,62465,Defecto,2023/11/30 19:30:02
21520,335505,Defecto,N/A
21521,12603,N/A,N/A
21522,313065,Cliente no satisfecho,05-20-2024
21523,317990,N/A,06-19-2024
21524,126497,N/A,N/A
21525,6349,Defecto,08-18-2023
21526,314974,Defecto,N/A
21527,155732,N/A,2023-06-20
21528,187739,Cambio de talla,2024/07/31 11:13:17
21529,95197,Error despacho,20/02/2023
21530,33805,Defecto,2023/08/07 09:26:04
21531,273436,Defecto,2024/07/17 05:38:17
21532,138518,N/A,N/A
21533,288062,Cambio de talla,03/07/2024
21534,143306,N/A,08-16-2024
21535,161344,N/A,2023-05-23
21536,157601,N/A,06-25-2023
21537,131003,Cliente no satisfecho,N/A
21538,32314,N/A,N/A
21539,262250,Cambio de talla,10-29-2023
21540,155708,Cambio de talla,07-18-2024
21541,298240,N/A,16/02/2023
21542,169952,Cambio de talla,16/04/2024
21543,186272,Cliente no satisfecho,2024/01/09 23:16:46
21544,79565,Cambio de talla,01-10-2024
21545,196264,Defecto,2023-10-24
21546,79915,Cliente no satisfecho,18/09/2024
21547,80907,N/A,2023/11/24 04:10:00
21548,105627,Defecto,2023/05/21 23:15:45
21549,214381,Cliente no satisfecho,2024/09/23 06:44:34
21550,260938,Defecto,10-21-2023
21551,17136,Defecto,12-25-2023
21552,36894,N/A,2024-05-18
21553,34213,Error despacho,N/A
21554,12319,Error despacho,06/08/2023
21555,91615,Cliente no satisfecho,2024/02/15 18:53:15
21556,21096,N/A,N/A
21557,310145,Cliente no satisfecho,2024-03-25
21558,35848,Defecto,04-25-2024
21559,31213,Defecto,01-30-2024
21560,2666,Error despacho,2023/10/15 19:16:32
21561,12269,Defecto,N/A
21562,321996,N/A,04-04-2024
21563,282385,Cliente no satisfecho,N/A
21564,319040,Error despacho,2023-01-16
21565,40556,N/A,07/08/2024
21566,306240,Defecto,N/A
21567,97207,N/A,2024-04-27
21568,317707,Defecto,02-15-2023
21569,169767,Cliente no satisfecho,2024/06/22 12:06:35
21570,303316,N/A,06-08-2024
21571,114585,Cliente no satisfecho,N/A
21572,284237,Cliente no satisfecho,2024/02/22 11:39:53
21573,219408,Cambio de talla,N/A
21574,63008,N/A,2024/01/02 05:58:39
21575,145640,Error despacho,03/09/2023
21576,32241,Cambio de talla,15/02/2024
21577,285765,Defecto,01/04/2024
21578,51984,Defecto,N/A
21579,310253,Cliente no satisfecho,2023/07/17 21:49:24
21580,112435,Error despacho,N/A
21581,103950,Cambio de talla,05-26-2023
21582,25845,N/A,N/A
21583,299831,N/A,2023/02/25 18:33:06
21584,68017,N/A,2024/02/12 01:13:12
21585,318495,Defecto,N/A
21586,307606,N/A,2023-11-15
21587,257637,Cambio de talla,2024/05/13 22:24:48
21588,295322,Error despacho,2024/03/31 13:15:46
21589,270696,N/A,30/05/2024
21590,180128,Error despacho,03-01-2024
21591,158053,Error despacho,2023/03/29 00:40:05
21592,260656,Cambio de talla,22/05/2024
21593,62657,Error despacho,19/08/2023
21594,7686,Defecto,04-05-2024
21595,76534,Error despacho,N/A
21596,27163,Cambio de talla,2023/06/01 06:46:46
21597,180280,Error despacho,2023-03-19
21598,326031,N/A,2023-11-11
21599,68844,Defecto,N/A
21600,310689,N/A,N/A
21601,22299,N/A,23/09/2024
21602,265826,Defecto,2023-03-20
21603,67500,Defecto,N/A
21604,150148,Error despacho,2023/12/14 21:32:15
21605,20560,Defecto,2024-05-25
21606,108563,Cliente no satisfecho,2024-06-16
21607,30433,Cliente no satisfecho,N/A
21608,206515,Defecto,2024/04/13 08:29:46
21609,90296,Cambio de talla,08-17-2023
21610,121971,Cliente no satisfecho,03-16-2023
21611,7337,N/A,02-08-2023
21612,164264,N/A,2023-05-06
21613,114757,Defecto,N/A
21614,129675,N/A,15/05/2023
21615,64797,N/A,N/A
21616,338356,N/A,2024/07/15 08:55:14
21617,116612,Defecto,2024-01-07
21618,72405,Error despacho,07/11/2023
21619,158249,Cliente no satisfecho,N/A
21620,54937,Cambio de talla,21/06/2024
21621,76502,N/A,2023-10-10
21622,66229,Defecto,N/A
21623,260349,Error despacho,04-30-2024
21624,296953,Error despacho,2023/08/22 22:00:30
21625,90978,Error despacho,04/04/2024
21626,324901,Cambio de talla,22/02/2024
21627,237697,Cliente no satisfecho,08-21-2024
21628,297848,Error despacho,2024-04-26
21629,117233,N/A,05-21-2023
21630,83922,Cliente no satisfecho,06/07/2023
21631,182989,Cliente no satisfecho,N/A
21632,256628,Cambio de talla,2023-12-07
21633,71507,Error despacho,N/A
21634,184106,Cambio de talla,N/A
21635,218949,Defecto,02-27-2023
21636,7932,Error despacho,08-25-2023
21637,298772,Defecto,10/01/2024
21638,224546,Cliente no satisfecho,05/02/2023
21639,321377,Error despacho,2024-05-15
21640,336790,Defecto,26/01/2023
21641,147157,Cliente no satisfecho,2023/06/03 02:28:55
21642,253230,Cliente no satisfecho,11/11/2023
21643,280401,Cambio de talla,2024/06/17 13:40:42
21644,315320,Error despacho,2024/04/29 19:10:23
21645,285369,Error despacho,09-05-2023
21646,297381,Cambio de talla,2023-10-15
21647,49232,Cambio de talla,N/A
21648,122739,Error despacho,08-26-2023
21649,328496,N/A,2024/05/15 05:55:24
21650,292204,Error despacho,N/A
21651,179587,Defecto,03-25-2023
